Rk,Player,Pos,Squad,Age,Club,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999,Rk_misc,Pos_misc,Age_misc,Born_misc,90s_misc,CrdY_misc,CrdR_misc,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches_misc,-9999_misc,fouls_per_90,start_ratio,group
821,Nathan Saliba,MF,ca Canada,22,1.be Anderlecht,2004,3,2,182,2.0,1,2,3,1,0,0,1,0,0.49,0.99,1.48,0.49,1.48,Matches,44cfc681,821,MF,22,2004,2.0,1,0,0,5,2,0,2,4,4,,,0,Matches,44cfc681,2.5,0.6666666666666666,Starter
822,William Saliba,DF,fr France,25,1.eng Arsenal,2001,6,6,479,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,972aeb2a,822,DF,25,2001,5.3,0,0,0,4,0,0,0,6,0,,,0,Matches,972aeb2a,0.7547169811320755,1.0,Starter
825,Davinson Sánchez,DF,co Colombia,30,1.tr Galatasaray,1996,5,5,480,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,da7b447d,825,DF,30,1996,5.3,1,0,0,6,5,1,0,6,2,,,0,Matches,da7b447d,1.1320754716981132,1.0,Starter
826,Jorge Sánchez,DF,mx Mexico,28,1.gr PAOK,1997,4,4,348,3.9,0,1,1,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,Matches,c8d1c3a5,826,DF,28,1997,3.9,1,0,0,5,1,1,6,5,4,,,0,Matches,c8d1c3a5,1.2820512820512822,1.0,Starter
828,Leroy Sané,MF,de Germany,30,1.tr Galatasaray,1996,4,4,326,3.6,1,0,1,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28,Matches,2b114be3,828,MF,30,1996,3.6,0,0,0,3,2,1,10,2,3,,,0,Matches,2b114be3,0.8333333333333333,1.0,Starter
829,Ibrahim Sangaré,MF,ci Côte d'Ivoire,28,1.eng Nottingham,1997,4,3,268,3.0,0,1,1,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,Matches,bced0375,829,MF,28,1997,3.0,0,0,0,2,4,0,0,6,5,,,0,Matches,bced0375,0.6666666666666666,0.75,Starter
830,Kaishū Sano,MF,jp Japan,25,1.de Mainz 05,2000,3,3,270,3.0,1,1,2,1,0,0,1,0,0.33,0.33,0.67,0.33,0.67,Matches,7a7a6361,830,MF,25,2000,3.0,1,0,0,4,1,0,1,4,2,,,0,Matches,7a7a6361,1.3333333333333333,1.0,Starter
832,Douglas Santos,DF,br Brazil,32,1.ru Zenit,1994,5,5,441,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c50e5bba,832,DF,32,1994,4.9,1,0,0,3,2,1,6,6,10,,,0,Matches,c50e5bba,0.6122448979591836,1.0,Starter
834,Ismaila Sarr,MFFW,sn Senegal,28,1.eng Crystal Palace,1998,4,4,364,4.0,4,1,5,4,0,0,0,0,0.99,0.25,1.24,0.99,1.24,Matches,bfdb33aa,834,MFFW,28,1998,4.0,0,0,0,1,9,2,2,2,1,,,0,Matches,bfdb33aa,0.25,1.0,Starter
837,Joe Scally,DF,us USA,23,1.de Gladbach,2002,2,1,87,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,236f02cd,837,DF,23,2002,1.0,0,0,0,0,2,1,4,1,1,,,0,Matches,236f02cd,0.0,0.5,Starter
838,Patrik Schick,FW,cz Czechia,30,1.de Leverkusen,1996,3,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5d4f7d61,838,FW,30,1996,2.0,0,0,0,1,3,0,0,0,0,,,0,Matches,5d4f7d61,0.5,0.6666666666666666,Starter
839,Andreas Schjelderup,FW,no Norway,22,1.pt Benfica,2004,6,2,252,2.8,1,3,4,1,0,0,0,0,0.36,1.07,1.43,0.36,1.43,Matches,a427724f,839,FW,22,2004,2.8,0,0,0,2,3,0,4,5,3,,,0,Matches,a427724f,0.7142857142857143,0.3333333333333333,Non-Starter
840,Alexander Schlager,GK,at Austria,30,1.at RB Salzburg,1996,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6fe5c35b,840,GK,30,1996,4.0,0,0,0,0,1,0,0,0,0,,,0,Matches,6fe5c35b,0.0,1.0,Starter
841,Xaver Schlager,MF,at Austria,28,1.de RB Leipzig,1997,4,4,238,2.6,0,1,1,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,Matches,8f056768,841,MF,28,1997,2.6,0,0,0,6,0,0,1,7,3,,,0,Matches,8f056768,2.3076923076923075,1.0,Starter
842,Nico Schlotterbeck,DF,de Germany,26,1.de Dortmund,1999,2,2,135,1.5,1,0,1,1,0,0,0,0,0.67,0.00,0.67,0.67,0.67,Matches,34e12499,842,DF,26,1999,1.5,0,0,0,2,1,0,0,3,2,,,0,Matches,34e12499,1.3333333333333333,1.0,Starter
843,Romano Schmid,MFFW,at Austria,26,1.de Werder Bremen,2000,4,4,263,2.9,1,0,1,1,0,0,0,0,0.34,0.00,0.34,0.34,0.34,Matches,220ace7e,843,MFFW,26,2000,2.9,0,0,0,3,4,0,3,0,4,,,0,Matches,220ace7e,1.0344827586206897,1.0,Starter
847,Nicolas Seiwald,MF,at Austria,25,1.de RB Leipzig,2001,4,4,315,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,28c6e925,847,MF,25,2001,3.5,0,0,0,1,1,0,3,4,5,,,0,Matches,28c6e925,0.2857142857142857,1.0,Starter
848,Ayumu Seko,DF,jp Japan,26,1.fr Le Havre,2000,2,1,86,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5c6a4059,848,DF,26,2000,1.0,0,0,0,1,0,0,0,1,1,,,0,Matches,5c6a4059,1.0,0.5,Starter
849,Egil Selvik,GK,no Norway,28,2.eng Watford,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,05d89c1c,849,GK,28,1997,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches,05d89c1c,0.0,1.0,Starter
851,Nélson Semedo,DFMF,pt Portugal,32,1.tr Fenerbahçe,1993,4,0,127,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d04b94db,851,DFMF,32,1993,1.4,1,0,0,2,2,0,3,0,0,,,0,Matches,d04b94db,1.4285714285714286,0.0,Non-Starter
852,Willy Semedo,FW,cv Cabo Verde,32,1.cy AC Omonia,1994,3,1,131,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d1edc98f,852,FW,32,1994,1.5,0,0,0,4,2,0,2,3,0,,,0,Matches,d1edc98f,2.6666666666666665,0.3333333333333333,Non-Starter
853,Antoine Semenyo,MFFW,gh Ghana,26,1.eng Manchester City,2000,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,efd2ec23,853,MFFW,26,2000,4.0,0,0,0,6,4,4,5,0,2,,,0,Matches,efd2ec23,1.5,1.0,Starter
854,Marvin Senaya,DF,gh Ghana,25,1.fr Auxerre,2001,4,4,278,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1d383c10,854,DF,25,2001,3.1,0,0,0,6,4,0,8,6,12,,,0,Matches,1d383c10,1.9354838709677418,1.0,Starter
855,Marcos Senesi,DF,ar Argentina,29,1.eng Bournemouth,1997,2,1,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,35141f4c,855,DF,29,1997,1.2,0,0,0,0,3,0,0,2,0,,,0,Matches,35141f4c,0.0,0.5,Starter
858,Kim Seung-gyu,GK,kr Korea Republic,35,1.jp FC Tokyo,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,eabaafa6,858,GK,35,1990,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches,eabaafa6,0.0,1.0,Starter
859,Paik Seung-ho,MF,kr Korea Republic,29,2.eng Birmingham City,1997,3,3,204,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1e1bea09,859,MF,29,1997,2.3,1,0,0,1,2,0,1,1,0,,,0,Matches,1e1bea09,0.4347826086956522,1.0,Starter
861,Jacob Shaffelburg,MF,ca Canada,26,1.us LAFC,1999,5,0,92,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,339a2561,861,MF,26,1999,1.0,0,0,0,2,1,0,18,2,1,,,0,Matches,339a2561,2.0,0.0,Non-Starter
862,Mohammed Abu Al-Shamat,MF,sa Saudi Arabia,23,1.sa Al-Qadsiah,2002,3,1,136,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dd65e243,862,MF,23,2002,1.5,0,0,0,2,1,0,3,1,3,,,0,Matches,dd65e243,1.3333333333333333,0.3333333333333333,Non-Starter
863,Lawrence Shankland,FW,sct Scotland,30,1.sct Hearts,1995,2,2,171,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,63b1a176,863,FW,30,1995,1.9,0,0,0,5,3,1,0,0,1,,,0,Matches,63b1a176,2.6315789473684212,1.0,Starter
867,Mostafa Shobeir,GK,eg Egypt,26,1.eg Al Ahly,2000,5,5,480,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0cb1d2ba,867,GK,26,2000,5.3,1,0,0,0,5,0,0,0,0,,,0,Matches,0cb1d2ba,0.0,1.0,Starter
868,Eldor Shomurodov,FW,uz Uzbekistan,30,1.tr Başakşehir,1995,3,3,269,3.0,1,0,1,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches,57469b2d,868,FW,30,1995,3.0,0,0,0,8,4,1,1,0,4,,,0,Matches,57469b2d,2.6666666666666665,1.0,Starter
869,Otabek Shukurov,MF,uz Uzbekistan,29,1.ae Baniyas FC,1996,3,3,237,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,62032a56,869,MF,29,1996,2.6,0,0,0,2,5,0,1,0,2,,,0,Matches,62032a56,0.7692307692307692,1.0,Starter
870,Nkosinathi Sibisi,DF,za South Africa,30,1.za Orlando Pirates,1995,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,932f8e2b,870,DF,30,1995,1.0,1,0,0,1,0,0,0,1,0,,,0,Matches,932f8e2b,1.0,1.0,Starter
871,Kwasi Sibo,MF,gh Ghana,27,1.es Oviedo,1998,4,3,248,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,be834ad7,871,MF,27,1998,2.8,0,0,0,7,1,0,0,2,0,,,0,Matches,be834ad7,2.5,0.75,Starter
872,Niko Sigur,MF,ca Canada,22,1.hr Hajduk Split,2003,3,1,126,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5c56986b,872,MF,22,2003,1.4,1,0,0,5,1,0,5,0,1,,,0,Matches,5c56986b,3.5714285714285716,0.3333333333333333,Non-Starter
873,Bernardo Silva,MF,pt Portugal,31,1.eng Manchester City,1994,4,1,97,1.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3eb22ec9,873,MF,31,1994,1.1,2,0,0,3,0,0,0,1,0,,,0,Matches,3eb22ec9,2.727272727272727,0.25,Non-Starter
875,Giuliano Simeone,FW,ar Argentina,23,1.es Atlético Madrid,2002,3,2,192,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a6536561,875,FW,23,2002,2.1,0,0,0,9,1,1,2,1,3,,,0,Matches,a6536561,4.285714285714286,0.6666666666666666,Starter
877,Unai Simón,GK,es Spain,29,1.es Athletic Club,1997,8,8,750,8.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5dcf3e90,877,GK,29,1997,8.3,0,0,0,0,3,0,0,0,0,,,0,Matches,5dcf3e90,0.0,1.0,Starter
878,Sarpreet Singh,MF,nz New Zealand,27,1.au Wellington,1999,3,3,209,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4ba886c6,878,MF,27,1999,2.3,1,0,0,2,2,0,7,0,1,,,0,Matches,4ba886c6,0.8695652173913044,1.0,Starter
879,Wilfried Singo,DF,ci Côte d'Ivoire,25,1.tr Galatasaray,2000,2,2,171,1.9,0,1,1,0,0,0,0,0,0.00,0.53,0.53,0.00,0.53,Matches,8b609c34,879,DF,25,2000,1.9,0,0,0,3,1,0,1,4,0,,,0,Matches,8b609c34,1.5789473684210527,1.0,Starter
880,Sphephelo Sithole,MF,za South Africa,27,1.pt Tondela,1999,3,3,229,2.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,33bcd4b3,880,MF,27,1999,2.5,0,1,0,5,1,0,0,5,5,,,0,Matches,33bcd4b3,2.0,1.0,Starter
881,Ellyes Skhiri,MFDF,tn Tunisia,31,1.de Frankfurt,1995,3,3,250,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c2211709,881,MFDF,31,1995,2.8,0,0,0,0,1,0,0,2,1,,,1,Matches,c2211709,0.0,1.0,Starter
882,Alexandr Sojka,MFDF,cz Czechia,23,1.cz Viktoria Plzeň,2003,3,2,141,1.6,0,1,1,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,Matches,765b7bfc,882,MFDF,23,2003,1.6,0,0,0,0,2,0,6,2,1,,,0,Matches,765b7bfc,0.0,0.6666666666666666,Starter
884,Tomáš Souček,MF,cz Czechia,31,1.eng West Ham,1995,3,1,137,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6613c819,884,MF,31,1995,1.5,0,0,0,3,1,2,1,1,0,,,0,Matches,6613c819,2.0,0.3333333333333333,Non-Starter
885,Harry Souttar,DF,au Australia,27,2.eng Leicester City,1998,4,4,390,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0a6cb1b1,885,DF,27,1998,4.3,1,0,0,8,1,0,0,4,0,,,0,Matches,0a6cb1b1,1.8604651162790697,1.0,Starter
886,Djibril Sow,MF,ch Switzerland,29,1.es Sevilla,1997,4,2,253,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4c6facae,886,MF,29,1997,2.8,0,0,0,5,4,0,3,2,1,,,0,Matches,4c6facae,1.7857142857142858,0.5,Starter
888,Djed Spence,DF,eng England,25,1.eng Tottenham,2000,8,4,404,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9bc9a519,888,DF,25,2000,4.5,0,0,0,3,5,0,6,5,10,,,0,Matches,9bc9a519,0.6666666666666666,0.5,Starter
889,Marko Stamenic,MF,nz New Zealand,24,2.eng Swansea City,2002,3,3,269,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,690d1049,889,MF,24,2002,3.0,1,0,0,4,0,0,1,4,1,,,0,Matches,690d1049,1.3333333333333333,1.0,Starter
890,Josip Stanišić,DFMF,hr Croatia,26,1.de Bayern Munich,2000,4,4,360,4.0,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches,7ed08d5c,890,DFMF,26,2000,4.0,0,0,0,0,4,0,7,5,2,,,0,Matches,7ed08d5c,0.0,1.0,Starter
894,John Stones,DF,eng England,32,1.eng Manchester City,1994,5,3,330,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5eecec3d,894,DF,32,1994,3.7,0,0,0,1,1,0,1,0,0,,,0,Matches,5eecec3d,0.27027027027027023,0.6,Starter
895,Jørgen Strand Larsen,FW,no Norway,26,1.eng Crystal Palace,2000,2,1,105,1.2,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f553b2b3,895,FW,26,2000,1.2,0,0,0,0,2,1,0,0,0,,,0,Matches,f553b2b3,0.0,0.5,Starter
896,Elliot Stroud,MF,se Sweden,23,1.se Mjällby,2002,4,2,166,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ff11bdec,896,MF,23,2002,1.8,0,0,0,3,1,0,4,3,0,,,0,Matches,ff11bdec,1.6666666666666665,0.5,Starter
897,Luis Suárez,FW,co Colombia,28,1.pt Sporting CP,1997,5,3,331,3.7,0,1,1,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matches,eeba07f8,897,FW,28,1997,3.7,1,0,0,7,8,1,2,0,4,,,0,Matches,eeba07f8,1.8918918918918919,0.6,Starter
899,Petar Sučić,MFFW,hr Croatia,22,1.it Inter,2003,4,3,289,3.2,1,1,2,1,0,0,1,0,0.31,0.31,0.62,0.31,0.62,Matches,23fb46ea,899,MFFW,22,2003,3.2,1,0,0,7,6,1,4,1,2,,,0,Matches,23fb46ea,2.1875,0.75,Starter
900,Yukinari Sugawara,MF,jp Japan,25,1.de Werder Bremen,2000,4,1,148,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,580bcd18,900,MF,25,2000,1.6,0,0,0,3,1,0,4,0,3,,,0,Matches,580bcd18,1.875,0.25,Non-Starter
902,Pavel Šulc,FW,cz Czechia,25,1.fr Lyon,2000,3,2,189,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e9b893af,902,FW,25,2000,2.1,0,0,0,2,1,1,1,0,2,,,0,Matches,e9b893af,0.9523809523809523,0.6666666666666666,Starter
903,Kamaldeen Sulemana,MFFW,gh Ghana,24,1.us Atlanta Utd,2002,2,2,127,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a62f8bf1,903,MFFW,24,2002,1.4,0,0,0,2,1,1,4,1,2,,,0,Matches,a62f8bf1,1.4285714285714286,1.0,Starter
904,Crysencio Summerville,FW,nl Netherlands,24,1.eng West Ham,2001,4,2,253,2.8,2,2,4,2,0,0,1,0,0.71,0.71,1.42,0.71,1.42,Matches,df04eb4b,904,FW,24,2001,2.8,1,0,0,2,5,1,7,2,2,,,0,Matches,df04eb4b,0.7142857142857143,0.5,Starter
905,Ivan Šunjić,MF,ba Bosnia–Herz,29,1.cy Pafos FC,1996,4,3,196,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e18098de,905,MF,29,1996,2.2,0,0,0,7,0,0,1,0,3,,,0,Matches,e18098de,3.1818181818181817,0.75,Starter
906,Finn Surman,DF,nz New Zealand,22,1.us Portland Timbers,2003,3,3,270,3.0,1,0,1,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches,016e419b,906,DF,22,2003,3.0,0,0,0,4,2,0,0,4,1,,,0,Matches,016e419b,1.3333333333333333,1.0,Starter
907,Josip Šutalo,DF,hr Croatia,26,1.nl Ajax,2000,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,33a6a650,907,DF,26,2000,4.0,0,0,0,2,1,0,0,6,4,,,0,Matches,33a6a650,0.5,1.0,Starter
910,Zion Suzuki,GK,jp Japan,23,1.it Parma,2002,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,51e1f4f5,910,GK,23,2002,4.0,0,0,0,0,1,0,0,0,0,,,0,Matches,51e1f4f5,0.0,1.0,Starter
912,Daniel Svensson,DF,se Sweden,24,1.de Dortmund,2002,3,1,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,124c9382,912,DF,24,2002,1.1,0,0,0,0,0,1,2,1,2,,,0,Matches,124c9382,0.0,0.3333333333333333,Non-Starter
913,Alexander Sørloth,FW,no Norway,30,1.es Atlético Madrid,1995,5,5,337,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e92cd3f7,913,FW,30,1995,3.7,0,0,0,6,2,2,5,0,1,,,0,Matches,e92cd3f7,1.6216216216216215,1.0,Starter
914,Musa Al-Taamari,FW,jo Jordan,29,1.fr Rennes,1997,3,2,215,2.4,1,1,2,1,0,0,0,0,0.42,0.42,0.84,0.42,0.84,Matches,f15f8b2b,914,FW,29,1997,2.4,0,0,0,2,3,1,0,0,0,,,0,Matches,f15f8b2b,0.8333333333333334,0.6666666666666666,Starter
916,Lee Tae-seok,MF,kr Korea Republic,23,1.at Austria Wien,2002,2,2,113,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,32257cce,916,MF,23,2002,1.3,0,0,0,3,1,0,8,0,3,,,0,Matches,32257cce,2.3076923076923075,1.0,Starter
917,Nicolás Tagliafico,DF,ar Argentina,33,1.fr Lyon,1992,7,5,476,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f0661424,917,DF,33,1992,5.3,0,0,0,9,16,2,2,6,4,,,0,Matches,f0661424,1.6981132075471699,0.7142857142857143,Starter
918,Jonathan Tah,DF,de Germany,30,1.de Bayern Munich,1996,4,4,372,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bd142efb,918,DF,30,1996,4.1,0,0,0,5,1,0,1,1,3,,,0,Matches,bd142efb,1.2195121951219514,1.0,Starter
919,Benjamin Tahirovic,MF,ba Bosnia–Herz,23,1.dk Brøndby,2003,4,2,237,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,eb3022c3,919,MF,23,2003,2.6,0,0,0,3,2,0,2,4,4,,,0,Matches,eb3022c3,1.1538461538461537,0.5,Starter
920,Zaid Tahseen,DF,iq Iraq,25,1.uz Pakhtakor Tashkent FK,2001,2,2,149,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f3380f7e,920,DF,25,2001,1.7,1,0,0,3,2,0,0,0,1,,,0,Matches,f3380f7e,1.7647058823529411,1.0,Starter
921,Chemsdine Talbi,MF,ma Morocco,21,1.eng Sunderland,2005,5,1,179,2.0,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matches,47ce793b,921,MF,21,2005,2.0,0,0,0,0,1,0,9,2,2,,,0,Matches,47ce793b,0.0,0.2,Non-Starter
922,Montassar Talbi,DF,tn Tunisia,28,1.fr Lorient,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a4a44eb0,922,DF,28,1998,3.0,0,0,0,1,1,0,0,5,2,,,0,Matches,a4a44eb0,0.3333333333333333,1.0,Starter
923,Hassan Al Tambakti,DF,sa Saudi Arabia,27,1.sa Al-Hilal,1999,3,3,212,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6d78c320,923,DF,27,1999,2.4,0,0,0,0,1,0,0,3,3,,,1,Matches,6d78c320,0.0,1.0,Starter
924,Ao Tanaka,MF,jp Japan,27,1.eng Leeds United,1998,3,2,193,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1d36d6b6,924,MF,27,1998,2.1,0,0,0,6,2,0,0,1,6,,,0,Matches,1d36d6b6,2.857142857142857,0.6666666666666666,Starter
925,Shogo Taniguchi,DF,jp Japan,34,1.be Sint-Truiden,1991,3,2,232,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,828a9c47,925,DF,34,1991,2.6,1,0,0,2,1,0,0,1,0,,,0,Matches,828a9c47,0.7692307692307692,0.6666666666666666,Starter
926,Mehdi Taremi,FW,ir IR Iran,33,1.gr Olympiacos,1992,3,3,259,2.9,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4c2a5d34,926,FW,33,1992,2.9,0,0,0,3,5,2,1,2,2,,,0,Matches,4c2a5d34,1.0344827586206897,1.0,Starter
927,Aurélien Tchouaméni,MF,fr France,26,1.es Real Madrid,2000,4,4,360,4.0,0,1,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,Matches,4f255115,927,MF,26,2000,4.0,1,0,0,4,3,0,2,6,14,,,0,Matches,4f255115,1.0,1.0,Starter
928,Arthur Theate,DF,be Belgium,26,1.de Frankfurt,2000,3,2,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,df8d6029,928,DF,26,2000,2.5,0,0,0,1,0,0,0,3,0,,,0,Matches,df8d6029,0.4,0.6666666666666666,Starter
936,Youri Tielemans,MF,be Belgium,29,1.eng Aston Villa,1997,5,5,474,5.3,2,0,2,1,1,1,0,0,0.38,0.00,0.38,0.19,0.19,Matches,56f7a928,936,MF,29,1997,5.3,0,0,0,7,10,1,15,2,6,,,0,Matches,56f7a928,1.3207547169811322,1.0,Starter
937,Kieran Tierney,MF,sct Scotland,29,1.sct Celtic,1997,2,1,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fce2302c,937,MF,29,1997,1.2,0,0,0,3,2,0,7,2,1,,,0,Matches,fce2302c,2.5,0.5,Starter
939,Malik Tillman,MF,us USA,24,1.de Leverkusen,2002,5,4,356,4.0,2,1,3,2,0,0,1,0,0.51,0.25,0.76,0.51,0.76,Matches,a5420709,939,MF,24,2002,4.0,1,0,0,3,13,0,14,5,7,,,0,Matches,a5420709,0.75,0.8,Starter
941,Takehiro Tomiyasu,DF,jp Japan,27,1.nl Ajax,1998,3,2,184,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b3af9be1,941,DF,27,1998,2.0,0,0,0,5,2,0,2,2,1,,,0,Matches,b3af9be1,2.5,0.6666666666666666,Starter
945,Ferran Torres,FW,es Spain,26,1.es Barcelona,2000,8,1,288,3.2,1,1,2,1,0,0,1,0,0.31,0.31,0.62,0.31,0.62,Matches,9e1035f8,945,FW,26,2000,3.2,1,0,0,6,4,3,4,0,0,,,0,Matches,9e1035f8,1.875,0.125,Non-Starter
948,Mo Touré,FW,au Australia,22,2.eng Norwich City,2004,3,2,165,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8ac64b4e,948,FW,22,2004,1.8,0,0,0,4,2,1,1,0,1,,,0,Matches,8ac64b4e,2.2222222222222223,0.6666666666666666,Starter
950,Trézéguet,MF,eg Egypt,31,1.eg Al Ahly,1994,4,1,164,1.8,1,1,2,1,0,0,0,0,0.55,0.55,1.10,0.55,1.10,Matches,3ae14ed1,950,MF,31,1994,1.8,0,0,0,3,2,0,2,1,0,,,0,Matches,3ae14ed1,1.6666666666666665,0.25,Non-Starter
952,Leandro Trossard,MFFW,be Belgium,31,1.eng Arsenal,1994,6,6,506,5.6,2,2,4,2,0,0,0,0,0.36,0.36,0.71,0.36,0.71,Matches,38ceb24a,952,MFFW,31,1994,5.6,0,0,0,4,8,1,7,4,1,,,0,Matches,38ceb24a,0.7142857142857143,1.0,Starter
953,Auston Trusty,DF,us USA,27,1.sct Celtic,1998,2,1,101,1.1,1,0,1,1,0,0,0,0,0.89,0.00,0.89,0.89,0.89,Matches,cddf767b,953,DF,27,1998,1.1,0,0,0,2,0,0,2,4,1,,,0,Matches,cddf767b,1.8181818181818181,0.5,Starter
